customer_id,customer_name,customer_segment,risk_rating,customer_status,account_count,open_account_count,closed_account_count,total_current_balance,average_current_balance,total_overdraft_limit,negative_balance_account_count,first_account_opened_date,latest_account_opened_date
3541,Brian Brandt,Premium,Medium,Inactive,2,1,1,35966.35,17983.18,0.0,0,2025-04-14,2025-07-04
3542,Manuel Hutchinson,Retail,Medium,Closed,3,3,0,173998.98,57999.66,11000.0,1,2025-04-17,2025-12-29
3543,Susan Gregory,Retail,Medium,Active,1,1,0,48100.83,48100.83,1000.0,0,2024-05-30,2024-05-30
3544,Jacqueline Herrera,Retail,Low,Active,2,2,0,59211.65,29605.83,0.0,0,2025-07-15,2025-12-25
3545,Samantha Oliver,Business,Medium,Closed,1,1,0,16836.26,16836.26,500.0,0,2025-02-08,2025-02-08
3546,Danielle Rodriguez,Premium,Low,Active,1,1,0,12169.02,12169.02,500.0,0,2024-08-28,2024-08-28
3547,Carrie Miller,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3548,Troy Jackson,Student,High,Active,1,1,0,3485.28,3485.28,0.0,0,2025-10-23,2025-10-23
3549,Ronald Bell,Business,Low,Active,2,2,0,44114.89,22057.45,0.0,1,2022-04-28,2024-10-18
3550,Crystal Burton,Retail,Low,Active,2,2,0,73787.39,36893.7,1000.0,0,2024-05-08,2024-12-26
3551,William Logan,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3552,Kristina Davis,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3553,Leslie Martin,Retail,Low,Active,1,1,0,46024.75,46024.75,0.0,0,2025-06-14,2025-06-14
3554,Elizabeth Byrd,Retail,Very High,Inactive,1,1,0,41804.46,41804.46,0.0,0,2025-03-05,2025-03-05
3555,John Cline,Retail,High,Active,1,1,0,47578.41,47578.41,1000.0,0,2025-05-20,2025-05-20
3556,Robert Moran,Retail,Low,Active,3,3,0,48296.73,16098.91,2500.0,0,2025-03-03,2025-09-18
3557,Jonathon Hobbs,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3558,David Harper,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3559,Thomas Sandoval,Premium,Low,Active,3,3,0,85787.73,28595.91,5000.0,0,2024-12-09,2025-11-13
3560,Christine Shields,Retail,Medium,Active,1,1,0,21723.17,21723.17,0.0,0,2024-08-11,2024-08-11
3561,Amanda Jones,Business,Low,Active,1,1,0,91751.53,91751.53,25000.0,0,2024-10-06,2024-10-06
3562,Amanda Smith,Retail,Low,Active,2,2,0,91430.54,45715.27,5000.0,0,2024-08-09,2025-01-08
3563,Cynthia Johnson,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3564,Austin Scott,Business,Low,Active,1,1,0,57854.14,57854.14,0.0,0,2023-09-24,2023-09-24
3565,Shelby Gray,Business,Medium,Active,2,2,0,152709.24,76354.62,27000.0,0,2025-10-28,2025-11-06
3566,Matthew Arnold,Retail,Medium,Active,2,2,0,39641.56,19820.78,300.0,0,2024-02-20,2025-01-21
3567,Christine Smith,Retail,Very High,Active,2,2,0,101415.59,50707.8,1000.0,0,2022-05-20,2023-11-26
3568,Tanya Ross,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3569,Herbert Goodwin,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3570,Veronica Hernandez,Business,Low,Active,2,2,0,76156.57,38078.29,2000.0,0,2023-07-01,2023-07-29
3571,Linda Kent,Retail,High,Active,1,0,1,55516.18,55516.18,5000.0,0,2024-03-07,2024-03-07
3572,Nicholas Sullivan,Retail,Medium,Active,3,3,0,108163.56,36054.52,5000.0,0,2025-07-05,2025-12-13
3573,Timothy Waller,Retail,Medium,Inactive,3,3,0,95464.93,31821.64,25000.0,0,2024-03-03,2025-09-05
3574,Emily Jones,Student,High,Active,1,1,0,1805.86,1805.86,0.0,0,2023-05-07,2023-05-07
3575,Lisa Mendez,Retail,Low,Closed,0,0,0,0.0,0.0,0.0,0,,
3576,Sandra Parrish,Premium,Very High,Active,1,1,0,58454.47,58454.47,0.0,0,2025-12-04,2025-12-04
3577,Joseph Williams,Student,Low,Active,1,1,0,6028.89,6028.89,1000.0,0,2025-09-16,2025-09-16
3578,Cassandra Garcia,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3579,Rebekah Gomez,Premium,Low,Active,2,1,1,43499.49,21749.75,1000.0,0,2025-09-25,2025-12-28
3580,Ricky Graham,Retail,Medium,Active,1,1,0,15125.08,15125.08,0.0,0,2025-07-31,2025-07-31
3581,Eric Jacobs,Student,High,Active,2,1,1,158359.71,79179.86,25000.0,0,2024-03-29,2025-09-22
3582,Annette Burns,Retail,Low,Inactive,1,1,0,33635.61,33635.61,0.0,0,2024-12-20,2024-12-20
3583,Laura Pierce,Retail,Low,Active,3,3,0,201738.37,67246.12,11500.0,0,2025-04-14,2025-07-28
3584,Lisa Meza,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3585,Connor Anderson,Retail,Medium,Active,1,1,0,19560.93,19560.93,0.0,0,2025-11-03,2025-11-03
3586,Nicholas Reid,Premium,Low,Active,2,2,0,100566.37,50283.19,500.0,0,2024-07-01,2024-12-09
3587,Joseph Cooper,Business,Low,Active,1,1,0,5355.41,5355.41,5000.0,0,2023-07-16,2023-07-16
3588,Nicholas Baxter,Premium,Medium,Active,1,1,0,32858.48,32858.48,500.0,0,2024-08-15,2024-08-15
3589,Richard Dixon,Retail,Low,Active,2,2,0,36610.66,18305.33,0.0,0,2025-05-24,2025-07-13
3590,Carlos Martin,Retail,Low,Active,1,1,0,242922.9,242922.9,5000.0,0,2024-02-19,2024-02-19
3591,Donald Li,Retail,Low,Active,2,2,0,59542.92,29771.46,0.0,0,2024-08-22,2025-01-18
3592,Troy Burns,Business,Medium,Active,4,4,0,139165.94,34791.49,0.0,1,2025-04-14,2025-09-23
3593,Stephanie Burgess,Retail,High,Closed,1,1,0,1985.7,1985.7,5000.0,0,2025-01-24,2025-01-24
3594,Deborah Farrell,Retail,Medium,Active,2,2,0,33168.18,16584.09,6000.0,0,2022-12-09,2024-04-15
3595,Paul Stevens,Business,Low,Active,2,1,1,48130.1,24065.05,1000.0,0,2024-08-22,2025-04-15
3596,Robert Nelson,Student,High,Active,0,0,0,0.0,0.0,0.0,0,,
3597,Ethan Smith,Retail,Low,Active,2,2,0,222348.94,111174.47,10000.0,0,2025-10-06,2025-12-18
3598,Jonathan Robertson,Business,Low,Active,2,2,0,60792.04,30396.02,1000.0,0,2025-10-16,2025-12-19
3599,Cody Walsh,Retail,Low,Active,4,4,0,106869.41,26717.35,2000.0,1,2023-05-17,2024-07-15
3600,Margaret Doyle,Student,Low,Active,4,4,0,89509.66,22377.42,5500.0,1,2024-06-28,2025-10-17
3601,Patricia Duffy,Premium,Low,Active,2,2,0,12585.23,6292.62,4000.0,0,2025-01-12,2025-08-28
3602,Robert Taylor,Retail,Low,Active,2,1,1,24537.95,12268.98,2000.0,0,2024-12-18,2025-01-16
3603,Melissa Castro,Premium,Low,Active,1,1,0,54979.06,54979.06,5000.0,0,2025-05-01,2025-05-01
3604,Jordan Newman,Retail,Very High,Active,2,2,0,176955.09,88477.55,11000.0,0,2024-12-04,2025-01-25
3605,Amanda Garcia,Student,Medium,Inactive,0,0,0,0.0,0.0,0.0,0,,
3606,Stacy Hickman,Retail,Medium,Active,2,2,0,31897.25,15948.63,7000.0,0,2025-10-12,2025-12-15
3607,Valerie Mcintosh,Retail,Low,Active,1,1,0,42746.19,42746.19,500.0,0,2022-12-26,2022-12-26
3608,James Burton,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3609,Jeremiah Morris,Retail,Low,Active,2,2,0,7658.99,3829.5,1500.0,0,2024-08-27,2024-11-15
3610,Timothy Rivera,Retail,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
3611,Janice Short,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3612,Patrick Jackson,Premium,Low,Active,2,2,0,45677.42,22838.71,1000.0,0,2025-11-10,2025-11-18
3613,Regina Brown,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3614,Alejandro Stevens,Retail,Very High,Active,1,1,0,27899.97,27899.97,2000.0,0,2024-10-24,2024-10-24
3615,Priscilla Nelson,Retail,Low,Active,2,2,0,31750.88,15875.44,2000.0,0,2022-07-02,2025-09-02
3616,Jamie Franklin,Retail,Medium,Active,2,2,0,84926.56,42463.28,10000.0,0,2025-10-20,2025-12-29
3617,Brian Simmons,Premium,Low,Active,3,3,0,47589.28,15863.09,1500.0,0,2025-03-26,2025-12-17
3618,Deanna Flores,Premium,Very High,Inactive,1,1,0,23131.77,23131.77,0.0,0,2025-07-05,2025-07-05
3619,Anthony Garrett,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3620,Glenn Hudson,Business,Low,Inactive,1,1,0,36688.6,36688.6,0.0,0,2025-12-01,2025-12-01
3621,Lauren Grant,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3622,Darrell Hill,Business,Low,Active,3,3,0,121541.26,40513.75,5500.0,0,2025-10-18,2025-12-18
3623,Ashley Moore,Retail,Medium,Active,1,1,0,28144.23,28144.23,2000.0,0,2025-10-29,2025-10-29
3624,John Clark,Retail,Medium,Active,1,1,0,-4624.23,-4624.23,50000.0,1,2024-03-06,2024-03-06
3625,Amy Edwards,Retail,Medium,Active,1,1,0,34815.57,34815.57,0.0,0,2025-06-15,2025-06-15
3626,Emily Torres,Student,Very High,Active,1,1,0,47736.17,47736.17,2000.0,0,2025-08-11,2025-08-11
3627,Tiffany Cantu,Retail,Low,Inactive,1,1,0,1353.23,1353.23,500.0,0,2024-10-04,2024-10-04
3628,Vanessa Clark,Business,Low,Active,2,2,0,55246.99,27623.5,2500.0,0,2024-11-22,2025-09-19
3629,Timothy Smith,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3630,Jason Bowen,Retail,Medium,Active,2,2,0,36637.69,18318.85,10000.0,0,2025-05-17,2025-07-23
3631,Jennifer Chambers,Student,Very High,Active,2,2,0,11005.26,5502.63,7000.0,0,2023-07-10,2023-10-28
3632,Richard Waters,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3633,Whitney Martinez,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3634,Nicholas Richardson,Retail,Low,Active,4,4,0,118406.77,29601.69,7300.0,0,2022-12-02,2025-05-28
3635,Danielle Nguyen MD,Business,Low,Active,3,3,0,102143.45,34047.82,10000.0,0,2024-05-03,2025-02-19
3636,Rachel Kidd,Student,Low,Active,1,1,0,237458.45,237458.45,10000.0,0,2024-06-23,2024-06-23
3637,Alexander Rodriguez,Retail,Low,Active,4,3,1,53706.54,13426.64,5000.0,1,2024-01-23,2025-12-06
3638,Drew Park,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3639,Jennifer Lewis,Retail,High,Active,1,1,0,227981.68,227981.68,10000.0,0,2025-02-14,2025-02-14
3640,Stanley Rivera,Premium,Medium,Active,1,1,0,45852.24,45852.24,0.0,0,2023-08-15,2023-08-15
3641,Allen Lawrence,Business,Low,Active,2,2,0,113088.66,56544.33,1000.0,0,2025-09-12,2025-11-08
3642,Troy Lopez,Business,Low,Active,1,1,0,37390.77,37390.77,2000.0,0,2024-02-24,2024-02-24
3643,Meghan Morse,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3644,Tiffany Williams,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3645,Alicia Macdonald,Retail,High,Active,2,2,0,4445.19,2222.6,5000.0,1,2024-01-26,2025-05-09
3646,Daniel Rodriguez DVM,Premium,Low,Active,1,1,0,16812.43,16812.43,0.0,0,2022-05-29,2022-05-29
3647,Cynthia Davis,Retail,High,Active,2,1,1,25347.88,12673.94,7000.0,0,2023-12-31,2025-12-31
3648,Philip Ware,Student,Medium,Active,2,2,0,30328.6,15164.3,5500.0,0,2025-10-27,2025-12-09
3649,Sherry Thomas,Retail,Low,Active,1,1,0,16766.07,16766.07,0.0,0,2025-12-28,2025-12-28
3650,Jill Richards,Student,Medium,Active,2,2,0,75599.64,37799.82,1000.0,0,2025-11-19,2025-12-19
3651,Michelle Castro,Retail,Low,Active,3,3,0,87564.3,29188.1,5800.0,0,2023-04-22,2024-10-23
3652,Monica Decker,Premium,High,Active,2,2,0,60394.34,30197.17,25000.0,0,2024-05-01,2025-12-25
3653,Isaac Steele,Student,Low,Active,2,2,0,38918.09,19459.05,5500.0,0,2025-02-16,2025-06-11
3654,Mr. Sean Spencer Jr.,Business,Low,Active,1,1,0,3874.33,3874.33,500.0,0,2025-08-14,2025-08-14
3655,Kelly Vazquez,Retail,Low,Active,1,1,0,67810.23,67810.23,0.0,0,2025-08-18,2025-08-18
3656,Larry Coleman,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3657,Angel Harris,Retail,Medium,Active,2,2,0,32779.92,16389.96,500.0,0,2025-09-05,2025-12-15
3658,Douglas Jones,Retail,High,Active,3,3,0,94843.93,31614.64,5000.0,0,2024-03-02,2025-11-29
3659,Abigail Newton DVM,Retail,Low,Active,1,1,0,27290.23,27290.23,2000.0,0,2025-03-04,2025-03-04
3660,Sheila Greene MD,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3661,Michael Fox,Retail,Low,Active,1,1,0,127315.55,127315.55,10000.0,0,2025-11-13,2025-11-13
3662,Alexander Foster,Retail,High,Active,2,2,0,38243.07,19121.54,5000.0,1,2024-01-08,2025-11-11
3663,Douglas Warner,Retail,Medium,Active,1,1,0,54190.62,54190.62,0.0,0,2024-11-23,2024-11-23
3664,Michael Jordan,Retail,Medium,Active,3,3,0,66964.98,22321.66,7000.0,0,2025-08-21,2025-12-19
3665,Michael Brady,Retail,High,Active,2,2,0,17490.33,8745.17,2000.0,0,2025-06-17,2025-07-18
3666,Mary Webster,Retail,Very High,Active,2,2,0,233874.34,116937.17,15000.0,0,2025-03-02,2025-11-19
3667,Melissa Taylor,Retail,Low,Active,1,1,0,47644.42,47644.42,50000.0,0,2025-05-11,2025-05-11
3668,Brady Jackson,Retail,Low,Active,1,1,0,56405.08,56405.08,2000.0,0,2023-07-04,2023-07-04
3669,Angela Compton,Retail,Medium,Closed,2,2,0,22794.24,11397.12,500.0,1,2025-09-16,2025-11-07
3670,Luis Gutierrez,Student,Low,Active,3,3,0,129714.3,43238.1,4000.0,0,2025-12-05,2025-12-29
3671,William Baker,Premium,High,Inactive,1,1,0,-322.61,-322.61,2000.0,1,2025-12-09,2025-12-09
3672,Joel Howe,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3673,Anna Burns,Premium,Low,Active,4,4,0,279658.86,69914.72,36000.0,0,2024-07-08,2025-12-26
3674,Wanda Irwin,Student,Low,Active,1,1,0,54961.09,54961.09,1000.0,0,2023-11-06,2023-11-06
3675,Adam Clark,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3676,Kendra Reyes,Premium,Low,Active,1,1,0,138488.32,138488.32,25000.0,0,2025-07-24,2025-07-24
3677,Tanner Silva,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3678,Lisa Porter,Retail,Medium,Active,3,2,1,36377.81,12125.94,4500.0,0,2025-07-14,2025-11-22
3679,Stephanie Davis,Retail,Low,Active,1,1,0,39934.26,39934.26,1000.0,0,2024-11-20,2024-11-20
3680,Marc Silva,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3681,Sarah Jones,Student,Low,Active,3,3,0,76210.06,25403.35,6000.0,0,2024-07-11,2025-09-16
3682,Lori Barnes,Retail,Low,Active,3,3,0,178720.03,59573.34,100300.0,1,2023-12-09,2025-09-16
3683,Connor Dunn,Retail,Low,Active,1,1,0,71.91,71.91,500.0,0,2025-11-01,2025-11-01
3684,Matthew Reynolds,Student,Low,Active,1,1,0,32338.88,32338.88,0.0,0,2025-08-28,2025-08-28
3685,Andres Rodriguez,Retail,Low,Inactive,2,2,0,80124.1,40062.05,300.0,0,2025-09-24,2025-11-13
3686,Denise Crosby,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3687,Rachael Travis,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3688,Gregory Jensen,Premium,Low,Active,1,1,0,41161.15,41161.15,0.0,0,2025-09-22,2025-09-22
3689,Anthony Roberts,Retail,Medium,Active,1,1,0,54454.75,54454.75,2000.0,0,2024-07-08,2024-07-08
3690,Brett Taylor,Premium,Low,Active,4,4,0,117552.22,29388.06,1500.0,1,2024-08-30,2025-12-29
3691,Adam Smith,Retail,Medium,Active,1,1,0,25446.2,25446.2,500.0,0,2025-04-26,2025-04-26
3692,Robert Rice,Retail,Low,Active,2,2,0,93410.29,46705.15,5500.0,0,2025-05-21,2025-09-27
3693,Sheila Rowe,Retail,High,Active,2,2,0,11804.95,5902.48,1500.0,0,2024-08-11,2024-08-24
3694,Courtney Leon,Student,Medium,Active,4,4,0,53881.94,13470.49,2000.0,1,2024-12-11,2025-08-20
3695,Nathaniel Glover,Premium,Low,Active,2,2,0,85560.21,42780.11,500.0,0,2023-10-14,2024-09-16
3696,Scott Taylor,Retail,Low,Active,2,2,0,259177.27,129588.64,10500.0,0,2025-08-21,2025-10-31
3697,Kelsey Butler,Retail,High,Blocked,3,3,0,128578.37,42859.46,1000.0,0,2025-10-12,2025-11-15
3698,Kelly Palmer,Student,Medium,Active,1,1,0,1140.94,1140.94,300.0,0,2024-07-06,2024-07-06
3699,James Wood,Premium,Medium,Active,2,2,0,44132.99,22066.5,0.0,0,2023-12-09,2024-05-01
3700,Catherine Woods,Student,Medium,Active,1,1,0,45477.05,45477.05,1000.0,0,2025-02-02,2025-02-02
3701,Kaitlin Perez,Retail,Low,Active,2,2,0,31690.36,15845.18,5500.0,0,2025-08-05,2025-08-30
3702,Jennifer Deleon,Student,Medium,Active,1,1,0,153574.59,153574.59,5000.0,0,2025-12-05,2025-12-05
3703,Brittany Carrillo,Retail,Low,Active,1,1,0,1943.2,1943.2,0.0,0,2025-04-12,2025-04-12
3704,Donna Goodman,Premium,Low,Active,1,1,0,53613.9,53613.9,5000.0,0,2025-05-01,2025-05-01
3705,Patrick York,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3706,Stacy Potter,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3707,Elizabeth Humphrey,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3708,David Wells,Retail,Low,Active,2,2,0,14504.44,7252.22,5000.0,0,2022-09-14,2025-04-15
3709,Pamela Johnson,Premium,Very High,Active,4,4,0,208983.76,52245.94,50500.0,0,2022-07-06,2025-04-29
3710,Anthony Sharp,Premium,Medium,Active,1,1,0,24707.28,24707.28,0.0,0,2024-10-24,2024-10-24
3711,Angela Duncan,Student,Medium,Active,1,1,0,57655.48,57655.48,0.0,0,2025-10-28,2025-10-28
3712,Amy Conner,Retail,Medium,Active,1,1,0,68255.19,68255.19,0.0,0,2025-06-17,2025-06-17
3713,Dwayne Richardson,Student,Low,Active,3,3,0,155586.98,51862.33,5500.0,0,2023-03-23,2025-05-11
3714,Charles Obrien,Premium,High,Active,0,0,0,0.0,0.0,0.0,0,,
3715,Phyllis Palmer,Premium,Low,Active,1,1,0,3153.59,3153.59,25000.0,0,2023-10-02,2023-10-02
3716,Paula Fisher,Retail,Low,Active,2,2,0,26515.36,13257.68,0.0,0,2024-10-06,2025-03-03
3717,Allison Perez,Retail,Low,Active,2,2,0,83912.43,41956.22,500.0,0,2025-05-25,2025-07-13
3718,Christopher Hernandez,Retail,Low,Active,1,1,0,-1402.04,-1402.04,500.0,1,2025-08-08,2025-08-08
3719,Kerry Rivera,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3720,Susan Novak,Retail,Low,Active,3,1,2,55462.37,18487.46,500.0,0,2024-05-03,2025-10-16
3721,Jeffrey Knight,Retail,Low,Active,2,2,0,90097.45,45048.73,500.0,0,2024-12-09,2025-05-13
3722,Jennifer Mcdonald,Retail,Medium,Active,1,1,0,18114.71,18114.71,2000.0,0,2025-10-08,2025-10-08
3723,Brandi Davis,Business,Medium,Active,2,2,0,43386.95,21693.48,1500.0,0,2025-12-22,2025-12-27
3724,Danielle Perry,Premium,Medium,Inactive,0,0,0,0.0,0.0,0.0,0,,
3725,Kimberly Griffin,Business,Low,Active,2,1,1,268503.14,134251.57,55000.0,0,2025-10-21,2025-11-29
3726,Kaitlyn Cook,Business,Medium,Active,1,1,0,70469.71,70469.71,0.0,0,2025-09-18,2025-09-18
3727,Joseph Evans,Premium,High,Inactive,0,0,0,0.0,0.0,0.0,0,,
3728,Vernon Savage,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3729,Jason Martin,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3730,Andrea Bonilla,Retail,Low,Active,3,3,0,52865.36,17621.79,4000.0,0,2023-12-02,2025-10-16
3731,Patrick Mendez,Premium,High,Active,3,3,0,51159.99,17053.33,7000.0,1,2024-05-27,2025-05-19
3732,Taylor Vargas,Retail,Low,Inactive,2,2,0,5495.71,2747.86,3000.0,0,2025-06-23,2025-08-23
3733,Eric Smith,Student,Medium,Inactive,1,1,0,51549.2,51549.2,5000.0,0,2025-10-25,2025-10-25
3734,Julie Anthony,Retail,Medium,Active,1,1,0,-3183.88,-3183.88,0.0,1,2025-09-07,2025-09-07
3735,Anna Brown,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3736,Meghan Johnson,Business,Low,Active,3,3,0,67258.05,22419.35,2500.0,0,2024-12-04,2025-04-27
3737,Dawn Lee,Retail,Medium,Active,2,2,0,60888.1,30444.05,0.0,0,2025-11-12,2025-12-29
3738,Jennifer Wyatt,Retail,Low,Active,3,3,0,108018.17,36006.06,7500.0,0,2025-03-05,2025-07-20
3739,Wayne Vega,Premium,Low,Active,1,1,0,15927.61,15927.61,0.0,0,2025-05-28,2025-05-28
3740,Mark Baldwin,Retail,High,Active,2,2,0,147056.45,73528.23,25000.0,0,2025-02-16,2025-11-03
3741,Samuel Butler,Retail,Low,Active,2,2,0,203698.02,101849.01,50000.0,0,2024-08-23,2024-10-18
3742,Jessica Turner,Student,Low,Active,2,2,0,71630.69,35815.35,2000.0,0,2022-12-30,2023-01-06
3743,Glen Johnson,Retail,High,Closed,0,0,0,0.0,0.0,0.0,0,,
3744,Shelly Ford,Business,Medium,Active,5,5,0,291653.69,58330.74,7500.0,0,2022-11-15,2025-05-23
3745,Francisco Allen,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3746,Patrick Miller,Retail,Medium,Active,1,1,0,56935.39,56935.39,5000.0,0,2025-11-19,2025-11-19
3747,Maria Hernandez,Premium,High,Active,1,1,0,24045.02,24045.02,5000.0,0,2025-11-26,2025-11-26
3748,Laura Steele,Retail,Very High,Active,2,2,0,29377.16,14688.58,300.0,0,2023-12-27,2024-06-23
3749,Catherine Vargas,Business,Very High,Active,1,1,0,4217.51,4217.51,2000.0,0,2024-10-05,2024-10-05
3750,Mary Sullivan,Premium,High,Active,6,6,0,92861.5,15476.92,4000.0,1,2023-01-30,2025-09-22
3751,Kathy Thomas,Retail,Low,Active,1,1,0,-4255.76,-4255.76,500.0,1,2024-10-14,2024-10-14
3752,Rebecca Lopez,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3753,Edward Solomon,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3754,Kelli Lutz,Premium,Low,Active,1,1,0,38140.98,38140.98,2000.0,0,2025-03-05,2025-03-05
3755,Amy Hopkins,Student,High,Active,0,0,0,0.0,0.0,0.0,0,,
3756,Jacob Santos,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3757,Jacqueline Hall,Retail,High,Active,4,4,0,173670.63,43417.66,1500.0,0,2024-07-19,2025-10-08
3758,Michelle Perkins,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3759,Rebecca Christensen,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3760,Danielle Crane,Retail,Medium,Active,4,4,0,162675.9,40668.98,4500.0,0,2023-07-03,2025-02-08
3761,Amanda Garcia,Retail,Low,Active,2,1,1,42392.22,21196.11,1000.0,0,2022-11-20,2025-01-26
3762,Olivia Hill,Retail,Very High,Active,0,0,0,0.0,0.0,0.0,0,,
3763,Alexander Reed,Retail,Medium,Active,2,2,0,159073.23,79536.62,27000.0,0,2023-03-27,2024-02-24
3764,Michael Harris,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
3765,Megan Griffin,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3766,Nicholas Andrews,Premium,Medium,Active,3,3,0,85983.93,28661.31,5000.0,0,2023-03-07,2025-01-25
3767,Joseph Green,Retail,High,Active,3,2,1,318219.11,106073.04,20000.0,0,2024-07-17,2025-11-13
3768,Kristin Nelson,Student,Low,Active,3,3,0,252242.39,84080.8,60000.0,0,2025-09-14,2025-12-14
3769,Corey Sullivan,Retail,Very High,Active,1,1,0,2477.76,2477.76,0.0,0,2022-08-31,2022-08-31
3770,Lisa Clayton,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3771,Michelle Morrison,Retail,Low,Inactive,2,2,0,27273.04,13636.52,7000.0,0,2025-07-11,2025-08-01
3772,Nicholas Flynn,Retail,Low,Active,1,1,0,-4151.29,-4151.29,5000.0,1,2025-10-18,2025-10-18
3773,Sarah Bell,Retail,Low,Active,1,1,0,63390.74,63390.74,25000.0,0,2024-07-08,2024-07-08
3774,Jack Martinez,Retail,Low,Active,2,2,0,55853.53,27926.77,5000.0,0,2023-08-03,2025-11-16
3775,Sara Massey,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3776,Christina Graham,Retail,High,Active,1,1,0,8422.3,8422.3,5000.0,0,2025-10-01,2025-10-01
3777,Peggy Green,Student,High,Active,2,2,0,59183.81,29591.91,50300.0,0,2024-02-15,2025-07-30
3778,Margaret Harvey,Retail,Low,Active,2,2,0,82909.06,41454.53,0.0,0,2024-02-27,2024-10-02
3779,Amy Davenport,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3780,Dawn Jacobs,Premium,High,Active,1,1,0,17248.95,17248.95,2000.0,0,2025-08-01,2025-08-01
3781,Gail Stokes,Business,Low,Inactive,3,2,1,224446.13,74815.38,51000.0,0,2024-04-11,2025-12-13
3782,Marissa Sanchez,Retail,Medium,Active,2,2,0,5674.38,2837.19,1000.0,1,2024-07-04,2024-11-19
3783,Teresa Jones,Premium,Low,Active,1,1,0,42169.58,42169.58,1000.0,0,2025-10-06,2025-10-06
3784,Anthony Smith,Retail,Low,Active,3,3,0,40518.81,13506.27,2300.0,0,2025-05-12,2025-12-05
3785,Chad Meyer,Retail,Low,Active,2,2,0,28000.44,14000.22,1000.0,1,2024-02-29,2024-09-01
3786,Derek Klein,Student,Low,Closed,2,2,0,30596.93,15298.47,6000.0,0,2025-06-12,2025-10-06
3787,Jennifer Becker,Student,Low,Active,3,3,0,121817.52,40605.84,1000.0,0,2023-09-27,2025-11-26
3788,Kelly Moore,Retail,Low,Active,1,1,0,67528.81,67528.81,0.0,0,2022-07-14,2022-07-14
3789,Nicole Wade,Retail,Low,Active,1,1,0,122094.66,122094.66,5000.0,0,2024-06-07,2024-06-07
3790,Luis King,Premium,Low,Active,1,1,0,2528.59,2528.59,0.0,0,2024-11-09,2024-11-09
3791,Steven Brooks,Retail,Low,Active,1,1,0,43796.95,43796.95,2000.0,0,2023-08-22,2023-08-22
3792,Tina Maddox,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3793,Cynthia Brown,Retail,Medium,Active,2,2,0,34435.97,17217.99,2500.0,0,2025-08-04,2025-08-08
