loan_id,customer_id,customer_name,customer_segment,customer_risk_rating,is_pep,account_id,branch_id,branch_name,region,loan_type,application_date,approval_date,loan_amount,interest_rate,term_months,monthly_installment,loan_status,risk_grade,payment_rows_count,has_payment_schedule,total_expected_amount,total_paid_amount,outstanding_scheduled_amount,collection_rate_pct,late_payment_count,partially_paid_payment_count,missed_payment_count,pending_payment_count,max_days_past_due,average_days_past_due,invalid_dpd_count
1240,384,Michael Gonzalez,Retail,Low,0,4676,17,Žilina Branch 17,Žilinský,Consumer Loan,2024-02-08,2024-02-20,12798.97,9.524,72,194.69,Active,B,27,True,5256.63,4413.17,843.46,83.95,1,3,2,1,159.0,59.83,0
942,4641,Steven Cohen,Retail,Low,0,5089,17,Žilina Branch 17,Žilinský,Consumer Loan,2022-07-26,2022-07-29,12316.51,8.633,72,185.83,Active,A,39,True,7247.37,6640.37,607.0,91.62,3,2,1,1,175.0,54.8,1
933,4667,Robert Nelson,Retail,High,0,814,17,Žilina Branch 17,Žilinský,Consumer Loan,2023-09-26,2023-10-03,29535.9,5.15,12,2588.08,Closed,A,12,True,31056.96,31056.96,0.0,100.0,0,0,0,0,,,0
1263,4788,Erica Rocha,Student,Medium,0,4060,17,Žilina Branch 17,Žilinský,Consumer Loan,2024-11-08,2024-11-26,33686.08,12.788,60,633.23,Active,A,10,True,6332.3,5761.95,570.35,90.99,2,2,0,0,53.0,29.67,1
212,2819,Jason Jones,Business,Medium,0,7269,17,Žilina Branch 17,Žilinský,Mortgage,2023-06-16,2023-07-10,118600.38,3.639,360,341.43,Active,D,23,True,7852.89,7404.24,448.65,94.29,0,1,0,1,31.0,31.0,0
731,2466,Randy Kent,Retail,Low,0,1324,17,Žilina Branch 17,Žilinský,Consumer Loan,2024-02-18,2024-03-18,15226.14,12.499,36,475.81,Active,C,20,True,9516.2,9393.95,122.25,98.72,2,1,0,0,80.0,41.0,0
201,2285,Elaine Fisher,Retail,Low,0,7104,17,Žilina Branch 17,Žilinský,Credit Line,2024-01-24,2024-02-19,24160.14,7.388,48,540.52,Active,A,27,True,14594.04,13301.59,1292.45,91.14,3,1,1,1,155.0,59.6,0
196,2218,Nathan Eaton,Retail,Low,0,5655,17,Žilina Branch 17,Žilinský,Consumer Loan,2022-10-29,2022-11-11,16480.32,8.612,24,745.82,Active,A,10,True,7458.2,7458.2,0.0,100.0,0,0,0,0,,,0
192,1739,Christina Rich,Premium,Medium,0,2221,17,Žilina Branch 17,Žilinský,Mortgage,2023-03-22,2023-04-13,86092.56,5.579,120,757.46,Active,D,24,True,18179.04,17293.32,885.72,95.13,2,3,0,0,84.0,42.6,0
189,173,Christina Melton,Retail,Medium,0,4946,17,Žilina Branch 17,Žilinský,Auto Loan,2024-02-11,2024-02-20,36364.28,8.599,72,548.49,Closed,B,10,True,5484.9,5484.9,0.0,100.0,2,0,0,0,88.0,56.0,0
904,2576,Christine Gardner,Retail,Low,1,3892,17,Žilina Branch 17,Žilinský,Consumer Loan,2023-06-23,2023-07-09,24760.7,4.342,48,538.25,Active,C,16,True,8612.0,8612.0,0.0,100.0,0,0,0,0,,,0
903,335,Joseph Chapman,Student,Low,0,6722,17,Žilina Branch 17,Žilinský,Credit Line,2022-01-26,2022-02-13,7551.23,16.301,24,365.92,Active,A,20,True,7318.4,6872.15,446.25,93.9,5,3,0,0,89.0,52.57,1
182,1969,Alexandria Thompson,Retail,Low,0,6986,17,Žilina Branch 17,Žilinský,Consumer Loan,2022-09-27,2022-10-09,28071.43,12.671,36,878.57,Active,B,19,True,16692.83,14286.0,2406.83,85.58,2,1,2,0,110.0,59.0,0
173,521,Louis Reeves,Retail,Medium,0,6281,17,Žilina Branch 17,Žilinský,Consumer Loan,2022-08-26,2022-09-01,8380.31,6.46,72,123.91,Active,C,15,True,1858.65,1734.74,123.91,93.33,2,0,1,0,178.0,94.67,0
733,1793,Shelley Ramsey,Retail,Low,0,5105,17,Žilina Branch 17,Žilinský,Mortgage,2024-12-21,2025-01-06,131725.92,3.383,300,453.94,Delinquent,B,12,True,5447.28,5178.15,269.13,95.06,2,1,0,0,79.0,58.0,0
897,3479,William Avila,Student,Medium,0,1871,17,Žilina Branch 17,Žilinský,Auto Loan,2022-03-27,2022-04-23,39445.66,7.698,48,885.05,Active,A,30,True,26551.5,22969.76,3581.74,86.51,2,3,2,1,158.0,53.14,0
895,2680,Emma Flowers,Business,Very High,0,622,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-01-04,2025-01-05,24797.97,6.734,12,2205.66,Active,C,9,True,19850.94,17645.28,2205.66,88.89,2,0,0,1,43.0,36.0,0
1321,1133,Austin Kane,Retail,Low,0,249,17,Žilina Branch 17,Žilinský,Mortgage,2025-06-05,2025-06-25,84753.69,6.147,300,299.88,Active,A,11,True,3298.68,3298.68,0.0,100.0,0,0,0,0,,,0
890,873,Mary Anderson,Student,Low,0,6019,17,Žilina Branch 17,Žilinský,Mortgage,2024-05-21,2024-05-29,339051.67,3.002,180,1940.17,Active,B,22,True,42683.74,42683.74,0.0,100.0,3,0,0,0,70.0,44.33,0
145,2285,Elaine Fisher,Retail,Low,0,7104,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-02-28,2025-03-05,18824.14,13.902,84,255.25,Active,C,13,True,3318.25,3002.8,315.45,90.49,2,1,1,0,57.0,49.25,0
885,499,Jeffrey Romero,Retail,Medium,0,6277,17,Žilina Branch 17,Žilinský,Mortgage,2023-05-24,2023-06-09,107084.66,3.662,240,462.53,Active,C,35,True,16188.55,14833.95,1354.6,91.63,3,5,0,0,78.0,25.63,0
757,1124,Cassie Duffy,Student,Low,0,565,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-02-04,2025-02-23,2234.24,11.964,48,52.12,Delinquent,C,11,True,573.32,496.25,77.07,86.56,0,4,0,0,23.0,17.75,0
754,1865,Anne Miller,Retail,High,0,3991,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-05-24,2025-05-29,18917.99,12.316,48,442.67,Active,B,10,True,4426.7,3755.4,671.3,84.84,0,1,0,1,11.0,11.0,0
1353,589,Brandon Scott,Retail,Medium,0,7434,17,Žilina Branch 17,Žilinský,Mortgage,2024-09-14,2024-09-29,98158.29,6.178,360,289.51,Active,A,16,True,4632.16,4016.64,615.52,86.71,1,2,0,1,10.0,8.5,1
1356,4824,Lisa Henderson,Premium,Low,0,5336,17,Žilina Branch 17,Žilinský,Auto Loan,2025-02-26,2025-03-08,45930.51,8.097,72,689.58,Active,A,8,True,5516.64,4827.06,689.58,87.5,0,0,1,0,166.0,166.0,0
853,3464,Christopher Roth,Retail,Medium,0,6730,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-11-12,2025-12-09,6564.36,5.243,72,95.95,Active,B,5,True,479.75,479.75,0.0,100.0,1,0,0,0,7.0,7.0,0
6,2351,Joel Gentry,Business,Very High,0,1044,17,Žilina Branch 17,Žilinský,Consumer Loan,2022-11-14,2022-11-28,16129.98,6.191,60,285.48,Active,C,38,True,10848.24,10200.31,647.93,94.03,4,1,1,1,169.0,59.8,0
614,2150,Amy Martin,Retail,High,0,7488,17,Žilina Branch 17,Žilinský,Consumer Loan,2024-05-27,2024-06-18,23900.88,7.031,84,304.54,Closed,C,15,True,4568.1,3654.48,913.62,80.0,2,0,2,1,174.0,81.0,1
616,1296,Justin Hines,Business,Low,0,3797,17,Žilina Branch 17,Žilinský,Credit Line,2022-08-25,2022-09-09,23259.52,10.508,36,713.99,Active,B,7,True,4997.93,2459.47,2538.46,49.21,1,1,1,2,115.0,55.33,0
618,2201,Kenneth Erickson,Student,Medium,0,1109,17,Žilina Branch 17,Žilinský,Mortgage,2023-10-14,2023-10-18,272208.26,6.292,180,1607.42,Active,D,6,True,9644.52,8037.1,1607.42,83.33,0,0,1,0,97.0,97.0,0
89,1258,Michelle Martinez,Retail,Low,0,7245,17,Žilina Branch 17,Žilinský,Mortgage,2024-11-05,2024-11-27,162341.24,4.961,180,946.64,Active,D,14,True,13252.96,10723.65,2529.31,80.92,0,1,2,0,94.0,52.33,0
823,1482,Sean Spencer,Business,Medium,0,7000,17,Žilina Branch 17,Žilinský,Mortgage,2022-05-03,2022-05-30,291901.22,3.662,300,1008.64,Active,A,6,True,6051.84,5120.94,930.9,84.62,0,2,0,0,22.0,16.5,0
740,4395,Allison Rosales,Retail,Low,0,85,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-01-05,2025-01-09,28936.59,4.986,48,632.9,Active,B,10,True,6329.0,5876.23,452.77,92.85,2,2,0,0,33.0,15.75,0
632,1124,Cassie Duffy,Student,Low,0,565,17,Žilina Branch 17,Žilinský,Consumer Loan,2024-01-25,2024-02-19,20843.91,7.808,60,374.52,Closed,C,7,True,2621.64,2548.52,73.12,97.21,2,1,0,0,44.0,28.67,0
661,409,Andrew Foster,Business,Low,0,393,17,Žilina Branch 17,Žilinský,Auto Loan,2025-06-17,2025-06-28,22868.44,4.569,60,398.55,Active,C,11,True,4384.05,4236.87,147.18,96.64,1,1,0,0,23.0,23.0,1
1430,4133,Bruce Walton,Premium,Low,0,1387,17,Žilina Branch 17,Žilinský,Mortgage,2024-09-16,2024-09-23,271204.9,2.716,120,2321.42,Active,A,20,True,46428.4,36364.75,10063.65,78.32,1,3,3,0,164.0,60.67,0
662,750,Samuel Warren,Premium,Medium,0,6793,17,Žilina Branch 17,Žilinský,Mortgage,2025-02-16,2025-03-06,231885.82,5.809,180,1363.09,Active,C,12,True,16357.08,16357.08,0.0,100.0,1,0,0,0,19.0,19.0,0
1442,4133,Bruce Walton,Premium,Low,0,1387,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-10-25,2025-11-17,28083.07,11.469,60,521.73,Closed,B,6,True,3130.38,3130.38,0.0,100.0,0,0,0,0,,,0
49,2986,Jeremy Bennett,Retail,Low,0,936,17,Žilina Branch 17,Žilinský,Credit Line,2024-10-05,2024-10-14,20532.1,16.963,36,667.08,Closed,B,7,True,4669.56,4002.48,667.08,85.71,1,0,0,1,,,1
676,1124,Cassie Duffy,Student,Low,0,565,17,Žilina Branch 17,Žilinský,Consumer Loan,2022-07-24,2022-08-17,4803.33,9.727,24,219.61,Active,A,11,True,2415.71,2245.95,169.76,92.97,0,1,0,0,41.0,41.0,0
1454,2099,Alicia Nelson,Retail,Low,0,7201,17,Žilina Branch 17,Žilinský,Mortgage,2023-05-19,2023-06-11,123156.43,3.675,240,532.01,Delinquent,B,19,True,10108.19,8512.16,1596.03,84.21,2,0,2,1,131.0,104.67,1
33,2749,Cody Holmes,Retail,Low,0,6129,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-09-17,2025-10-09,36453.06,7.394,48,815.59,Closed,C,7,True,5709.13,4517.28,1191.85,79.12,1,1,0,1,43.0,24.5,0
692,1071,Jennifer Cisneros MD,Premium,Low,0,3071,17,Žilina Branch 17,Žilinský,Credit Line,2024-03-13,2024-03-30,21174.5,9.841,48,484.55,Active,C,7,True,3391.85,3391.85,0.0,100.0,0,0,0,0,,,0
373,4265,Paul Benjamin,Student,Low,0,4279,17,Žilina Branch 17,Žilinský,Auto Loan,2024-09-04,2024-09-18,48736.11,7.779,60,875.45,Active,A,20,True,17509.0,15746.03,1762.97,89.93,5,2,0,1,86.0,41.86,0
385,2180,Ethan Bailey,Retail,Medium,0,3598,17,Žilina Branch 17,Žilinský,Consumer Loan,2024-07-24,2024-08-14,34524.91,13.731,36,1090.71,Delinquent,A,14,True,15269.94,13559.88,1710.06,88.8,3,3,0,0,85.0,30.5,2
1104,1892,Stephanie Silva,Retail,Medium,0,3984,17,Žilina Branch 17,Žilinský,Auto Loan,2023-07-13,2023-08-02,34551.99,5.214,36,1009.82,Active,C,8,True,8078.56,6058.92,2019.64,75.0,0,0,2,0,113.0,99.5,0
1110,244,Ralph Reese,Business,Low,0,865,17,Žilina Branch 17,Žilinský,Auto Loan,2024-04-28,2024-05-05,51926.31,9.426,72,789.18,Active,A,7,True,5524.26,4735.08,789.18,85.71,1,0,1,0,163.0,114.0,0
357,1906,Alexander Edwards,Retail,Low,0,3839,17,Žilina Branch 17,Žilinský,Consumer Loan,2025-05-12,2025-05-23,29210.03,12.101,84,389.82,Active,C,12,True,4677.84,3828.36,849.48,81.84,1,1,1,1,67.0,27.67,0
1066,2240,Michelle Young,Retail,Low,0,341,17,Žilina Branch 17,Žilinský,Auto Loan,2025-10-05,2025-11-01,51713.53,6.14,48,1143.52,Active,C,6,True,6861.12,6861.12,0.0,100.0,0,0,0,0,,,0
28,4364,Brittany Alexander,Premium,Low,0,5674,18,Košice Branch 18,Košický,Auto Loan,2024-07-04,2024-07-15,43093.18,4.459,36,1250.41,Delinquent,A,22,True,27509.02,23456.05,4052.97,85.27,1,4,1,1,105.0,39.6,0
687,1977,Phillip Vega,Retail,Low,0,1640,18,Košice Branch 18,Košický,Consumer Loan,2025-04-20,2025-05-09,14003.69,6.729,48,311.37,Active,C,7,True,2179.59,2179.59,0.0,100.0,1,0,0,0,12.0,12.0,0
654,4613,Emma Herman,Business,Low,0,1893,18,Košice Branch 18,Košický,Mortgage,2025-08-05,2025-09-01,89089.18,3.341,360,255.74,Closed,C,6,True,1534.44,1442.6,91.84,94.01,2,1,0,0,64.0,44.0,0
370,4102,Teresa Gallagher,Premium,Low,0,2906,18,Košice Branch 18,Košický,Consumer Loan,2025-09-17,2025-10-03,15410.79,5.864,24,679.77,Closed,D,7,True,4758.39,4615.87,142.52,97.0,0,1,0,0,43.0,43.0,0
438,3159,Dr. Wayne King,Retail,Medium,0,1374,18,Košice Branch 18,Košický,Consumer Loan,2025-10-14,2025-11-09,10863.98,5.842,60,191.64,Active,E,6,True,1149.84,1067.54,82.3,92.84,1,1,0,0,64.0,47.0,0
540,3827,Seth Wallace,Premium,Low,0,712,18,Košice Branch 18,Košický,Mortgage,2024-05-29,2024-06-23,164206.29,4.667,360,477.42,Closed,D,16,True,7638.72,7484.45,154.27,97.98,1,1,0,0,31.0,26.0,0
1083,1390,Daniel Wang,Retail,High,0,861,18,Košice Branch 18,Košický,Auto Loan,2024-12-30,2025-01-09,30918.7,6.813,84,393.16,Active,A,9,True,3538.44,2834.93,703.51,80.12,0,1,1,0,81.0,49.0,0
597,3880,Debbie Moore,Student,Medium,0,5541,18,Košice Branch 18,Košický,Credit Line,2022-10-26,2022-11-10,16256.83,16.609,12,1579.74,Active,A,11,True,17377.14,12767.41,4609.73,73.47,2,3,1,0,106.0,41.33,0
600,1944,Megan Wood,Retail,Low,0,6276,18,Košice Branch 18,Košický,Consumer Loan,2022-06-30,2022-07-22,39547.94,10.648,24,1823.29,Delinquent,A,10,True,18232.9,18232.9,0.0,100.0,2,0,0,0,39.0,25.5,0
1418,3777,Peggy Green,Student,High,0,7008,18,Košice Branch 18,Košický,Consumer Loan,2025-03-17,2025-03-19,25487.45,5.348,24,1118.77,Active,D,11,True,12306.47,11187.7,1118.77,90.91,1,0,1,0,154.0,117.0,0
737,1544,John Brown,Business,Medium,0,4809,18,Košice Branch 18,Košický,Consumer Loan,2023-11-08,2023-12-08,10402.62,8.355,12,939.31,Active,C,8,True,7514.48,6704.29,810.19,89.22,0,0,0,1,,,0
811,3669,Angela Compton,Retail,Medium,1,7066,18,Košice Branch 18,Košický,Credit Line,2022-04-30,2022-05-17,20209.92,15.135,24,969.53,Active,B,8,True,7756.24,5817.18,1939.06,75.0,1,0,2,0,108.0,51.33,0
66,1227,Tiffany Hudson,Premium,Low,0,1452,18,Košice Branch 18,Košický,Consumer Loan,2024-09-10,2024-10-05,20139.56,5.37,12,1768.42,Active,A,11,True,19452.62,19452.62,0.0,100.0,1,0,0,0,33.0,33.0,0
380,4364,Brittany Alexander,Premium,Low,0,5674,18,Košice Branch 18,Košický,Auto Loan,2022-06-21,2022-07-12,52147.04,3.701,48,1126.6,Active,A,10,True,11266.0,8261.28,3004.72,73.33,1,1,1,1,155.0,77.0,0
315,3746,Patrick Miller,Retail,Medium,0,2790,18,Košice Branch 18,Košický,Consumer Loan,2022-05-25,2022-06-21,30841.32,6.387,84,390.61,Active,B,20,True,7812.2,7117.82,694.38,91.11,2,1,1,0,146.0,68.5,0
1293,2015,Danielle Duran,Retail,Low,0,381,18,Košice Branch 18,Košický,Consumer Loan,2023-01-05,2023-01-08,38465.16,9.556,12,3511.74,Active,C,9,True,31605.66,28093.92,3511.74,88.89,0,0,1,0,87.0,87.0,0
112,291,Christine Santana,Retail,Medium,0,3868,18,Košice Branch 18,Košický,Mortgage,2025-05-13,2025-05-24,348752.73,3.955,240,1510.61,Active,B,12,True,18127.32,13595.49,4531.83,75.0,0,0,1,2,37.0,37.0,0
464,4370,Donald Vaughn,Retail,Low,0,3978,18,Košice Branch 18,Košický,Auto Loan,2023-06-25,2023-07-09,52638.67,5.824,36,1547.34,Active,D,20,True,30946.8,27561.66,3385.14,89.06,1,1,0,2,30.0,19.0,0
1039,1021,Pamela Rodgers,Retail,Low,0,947,18,Košice Branch 18,Košický,Consumer Loan,2024-03-11,2024-03-15,8624.1,9.852,60,157.9,Active,A,20,True,3158.0,2809.01,348.99,88.95,4,1,1,1,90.0,51.0,0
226,2885,Kelly Scott,Student,High,0,538,18,Košice Branch 18,Košický,Auto Loan,2023-08-16,2023-08-19,25798.41,7.264,60,461.21,Active,B,21,True,9685.41,9290.47,394.94,95.92,3,0,1,0,85.0,59.25,0
1415,2367,Angela Campbell,Business,High,0,6279,18,Košice Branch 18,Košický,Mortgage,2025-12-21,2026-01-13,92451.54,3.826,360,266.64,Defaulted,D,4,True,1066.56,1066.56,0.0,100.0,0,0,0,0,,,0
1068,935,Jared Smith,Retail,Medium,0,3512,18,Košice Branch 18,Košický,Consumer Loan,2023-03-28,2023-04-03,10019.18,9.049,48,227.62,Active,A,8,True,1820.96,1820.96,0.0,100.0,0,0,0,0,,,0
637,4717,Brian Collins,Retail,Medium,0,1197,18,Košice Branch 18,Košický,Consumer Loan,2023-08-03,2023-08-14,38216.15,5.191,84,478.57,Closed,B,23,True,11007.11,10821.85,185.26,98.32,2,1,0,0,40.0,29.67,0
691,2314,Patrick Wright,Retail,Medium,0,6203,18,Košice Branch 18,Košický,Credit Line,2022-10-18,2022-11-10,1991.62,7.593,24,89.29,Closed,C,8,True,714.32,714.32,0.0,100.0,1,0,0,0,27.0,27.0,0
1192,3339,Destiny Cameron,Student,Medium,0,6874,18,Košice Branch 18,Košický,Auto Loan,2024-06-21,2024-07-17,43725.51,7.674,84,560.49,Active,B,20,True,11209.8,9599.62,1610.18,85.64,0,1,3,0,120.0,67.75,0
1378,1720,Taylor Robinson,Retail,Medium,0,2288,18,Košice Branch 18,Košický,Consumer Loan,2022-03-18,2022-04-08,23919.79,9.618,24,1092.52,Active,B,10,True,10925.2,10494.89,430.31,96.06,1,1,0,0,40.0,25.5,0
74,755,Mary Richards,Premium,Low,0,5802,18,Košice Branch 18,Košický,Auto Loan,2023-10-26,2023-11-09,22572.72,6.451,36,667.47,Active,D,21,True,14016.87,11873.42,2143.45,84.71,5,2,1,1,128.0,35.88,0
444,2478,Jordan Lutz,Student,Medium,0,6961,18,Košice Branch 18,Košický,Auto Loan,2024-04-13,2024-05-07,30715.74,4.166,60,533.26,Closed,B,13,True,6932.38,5912.34,1020.04,85.29,3,0,1,1,131.0,46.75,0
99,3027,Kelsey Perry,Retail,Low,0,4673,18,Košice Branch 18,Košický,Credit Line,2024-10-12,2024-10-21,16387.64,9.812,24,749.82,Active,C,7,True,5248.74,4498.92,749.82,85.71,0,0,0,1,,,0
1297,4013,James Turner,Student,Low,0,831,18,Košice Branch 18,Košický,Credit Line,2024-09-02,2024-09-15,9865.79,8.296,12,890.35,Active,B,11,True,9793.85,8903.5,890.35,90.91,1,0,1,0,129.0,67.5,0
1401,3678,Lisa Porter,Retail,Medium,0,4463,18,Košice Branch 18,Košický,Credit Line,2023-02-19,2023-02-28,17491.01,12.422,12,1638.65,Active,B,9,True,14747.85,11819.18,2928.67,80.14,2,1,0,1,79.0,52.67,0
1475,855,Debra Jones,Retail,Low,0,5602,18,Košice Branch 18,Košický,Mortgage,2023-07-22,2023-08-10,276340.78,3.356,360,793.37,Active,C,7,True,5553.59,4760.22,793.37,85.71,0,0,0,1,,,0
1147,2775,Justin Porter,Premium,Medium,0,5909,18,Košice Branch 18,Košický,Consumer Loan,2022-04-19,2022-05-17,19542.49,7.546,60,350.29,Active,A,23,True,8056.67,7706.38,350.29,95.65,5,0,1,0,73.0,55.0,1
1105,1227,Tiffany Hudson,Premium,Low,0,1452,18,Košice Branch 18,Košický,Mortgage,2023-02-23,2023-03-22,277406.29,3.118,360,794.6,Active,B,38,True,30194.8,27202.08,2992.72,90.09,6,1,2,1,160.0,76.89,0
1395,805,Benjamin Stein,Retail,Medium,0,4621,18,Košice Branch 18,Košický,Consumer Loan,2023-10-19,2023-11-11,21885.0,6.975,84,278.71,Active,A,22,True,6131.62,5852.91,278.71,95.45,3,0,1,0,76.0,53.25,0
93,677,Cynthia Munoz,Business,Low,0,5069,18,Košice Branch 18,Košický,Credit Line,2025-05-23,2025-05-25,13741.83,12.782,48,322.88,Active,C,12,True,3874.56,3720.54,154.02,96.02,2,1,0,0,76.0,41.67,0
26,3777,Peggy Green,Student,High,0,7008,18,Košice Branch 18,Košický,Consumer Loan,2022-09-23,2022-10-19,11567.59,6.619,12,1027.77,Closed,B,6,True,6166.62,4316.95,1849.67,70.01,0,1,1,0,54.0,42.0,0
1103,2215,Katelyn Smith,Retail,Low,0,979,18,Košice Branch 18,Košický,Auto Loan,2022-06-06,2022-06-10,20450.11,9.302,84,266.1,Active,A,18,True,4789.8,4306.44,483.36,89.91,4,3,1,0,77.0,46.38,0
90,2015,Danielle Duran,Retail,Low,0,381,18,Košice Branch 18,Košický,Mortgage,2024-11-16,2024-12-01,214007.65,3.247,180,1227.54,Active,C,17,True,20868.18,18662.6,2205.58,89.43,2,1,1,0,39.0,37.0,1
747,4999,Amy Peterson,Retail,Low,0,3304,18,Košice Branch 18,Košický,Auto Loan,2024-09-29,2024-10-15,39211.66,8.759,36,1184.62,Active,B,12,True,14215.44,14215.44,0.0,100.0,1,0,0,0,50.0,50.0,0
179,17,Jeffrey Carpenter,Retail,Low,0,1555,18,Košice Branch 18,Košický,Credit Line,2022-12-13,2023-01-06,18152.93,14.895,36,579.36,Closed,A,26,True,15063.36,14340.92,722.44,95.2,2,1,0,1,38.0,24.33,0
564,3261,Rita Jones,Retail,Low,0,5940,18,Košice Branch 18,Košický,Consumer Loan,2023-10-09,2023-10-28,9216.34,6.172,12,815.43,Active,A,8,True,6523.44,6523.44,0.0,100.0,1,0,0,0,62.0,62.0,0
176,2093,Evan Lewis,Student,Low,0,5295,18,Košice Branch 18,Košický,Mortgage,2025-06-27,2025-07-08,144310.97,3.392,360,414.46,Closed,A,7,True,2901.22,2072.3,828.92,71.43,0,0,1,1,143.0,143.0,0
1237,3987,Michael Meyer,Retail,Low,0,7010,18,Košice Branch 18,Košický,Consumer Loan,2023-02-28,2023-03-18,29362.19,7.261,48,656.13,Active,A,7,True,4592.91,4474.79,118.12,97.43,0,1,0,0,26.0,26.0,0
1303,2052,Christopher Ramirez,Student,Low,0,1864,18,Košice Branch 18,Košický,Auto Loan,2023-03-14,2023-04-09,22742.88,5.397,48,499.38,Active,B,21,True,10486.98,8232.79,2254.19,78.5,0,2,0,3,43.0,23.5,0
340,2310,Jennifer Harris,Retail,Medium,0,1762,18,Košice Branch 18,Košický,Auto Loan,2022-06-23,2022-06-29,44881.63,5.668,36,1317.38,Active,B,31,True,40838.78,36397.2,4441.58,89.12,1,3,2,0,171.0,53.17,0
1180,821,Melissa Williams,Retail,Medium,0,6807,18,Košice Branch 18,Košický,Mortgage,2022-05-11,2022-06-05,265022.61,3.044,240,1137.87,Active,A,39,True,44376.93,41235.6,3141.33,92.92,3,2,1,1,171.0,55.33,0
1076,4215,Lisa Lambert,Retail,Medium,0,760,18,Košice Branch 18,Košický,Consumer Loan,2022-05-03,2022-05-29,23256.99,13.342,84,313.81,Active,D,29,True,9100.49,8472.87,627.62,93.1,2,0,1,1,114.0,59.0,0
1178,2264,Sarah Nixon,Retail,Low,0,4438,18,Košice Branch 18,Košický,Consumer Loan,2023-12-26,2024-01-25,24621.18,13.561,12,2330.0,Delinquent,C,6,True,13980.0,13980.0,0.0,100.0,0,0,0,0,,,0
566,4646,Nicholas Grant,Retail,Low,0,7207,18,Košice Branch 18,Košický,Auto Loan,2023-11-15,2023-12-09,46352.81,4.08,48,1005.08,Closed,A,19,True,19096.52,14674.64,4421.88,76.84,2,2,2,2,161.0,94.0,1
517,969,Russell White,Retail,Medium,0,3457,18,Košice Branch 18,Košický,Consumer Loan,2024-11-11,2024-11-28,16539.93,6.344,60,293.15,Active,C,12,True,3517.8,3355.45,162.35,95.38,0,2,0,0,30.0,27.5,0
953,3987,Michael Meyer,Retail,Low,0,7010,18,Košice Branch 18,Košický,Consumer Loan,2025-09-23,2025-10-17,27391.63,6.105,72,403.67,Active,C,6,True,2422.02,1927.59,494.43,79.59,0,1,1,0,44.0,33.5,0
922,3429,Debbie Ortega,Business,Medium,0,2542,18,Košice Branch 18,Košický,Credit Line,2023-04-08,2023-04-28,5231.51,13.056,12,492.88,Active,C,6,True,2957.28,2957.28,0.0,100.0,0,0,0,0,,,0
247,2314,Patrick Wright,Retail,Medium,0,6203,18,Košice Branch 18,Košický,Auto Loan,2024-02-17,2024-03-16,12353.49,3.701,36,355.85,Active,B,9,True,3202.65,2975.82,226.83,92.92,1,1,0,0,79.0,40.0,0
1313,1928,Karen Riley MD,Student,High,0,1211,18,Košice Branch 18,Košický,Credit Line,2022-07-03,2022-07-08,5703.64,12.906,36,178.88,Active,A,7,True,1252.16,1252.16,0.0,100.0,1,0,0,0,36.0,36.0,0
1175,70,Mr. Justin Green III,Retail,Very High,0,3694,18,Košice Branch 18,Košický,Mortgage,2025-06-28,2025-07-09,111799.37,3.72,180,644.21,Active,B,7,True,4509.47,4263.32,246.15,94.54,0,1,0,0,24.0,24.0,0
766,4215,Lisa Lambert,Retail,Medium,0,760,18,Košice Branch 18,Košický,Mortgage,2023-05-02,2023-05-19,183819.85,3.145,120,1580.01,Active,B,19,True,30020.19,26860.17,3160.02,89.47,0,0,2,0,167.0,127.0,0
974,1066,Tony Diaz,Retail,Medium,0,272,18,Košice Branch 18,Košický,Credit Line,2024-02-01,2024-03-01,22863.74,9.805,24,1046.06,Active,B,8,True,8368.48,7322.42,1046.06,87.5,1,0,1,0,102.0,78.0,0
714,3157,Billy Mercado,Retail,Medium,0,2232,18,Košice Branch 18,Košický,Consumer Loan,2023-04-18,2023-05-03,16507.46,7.153,24,737.01,Closed,D,12,True,8844.12,8844.12,0.0,100.0,2,0,0,0,65.0,51.5,0
241,1573,Heather Hurley,Premium,High,1,3977,18,Košice Branch 18,Košický,Consumer Loan,2022-08-12,2022-08-14,18629.95,9.031,60,338.54,Active,E,20,True,6770.8,5895.01,875.79,87.07,0,1,1,1,129.0,82.5,0
356,2810,Lauren Harrison,Retail,Low,0,7319,18,Košice Branch 18,Košický,Consumer Loan,2025-06-14,2025-06-26,12881.47,7.95,24,579.4,Active,A,7,True,4055.8,3106.19,949.61,76.59,0,1,0,1,32.0,32.0,0
1041,3953,Kenneth White,Retail,Low,0,3965,18,Košice Branch 18,Košický,Credit Line,2025-10-07,2025-10-09,12089.41,16.453,24,586.6,Active,C,6,True,3519.6,2933.0,586.6,83.33,2,0,1,0,44.0,27.0,1
374,1720,Taylor Robinson,Retail,Medium,0,2288,18,Košice Branch 18,Košický,Consumer Loan,2023-03-28,2023-04-10,28296.57,13.24,72,445.04,Active,A,10,True,4450.4,4142.94,307.46,93.09,1,1,0,0,60.0,41.0,0
